sentence,label,label_id
"It was stopped by the substantial building of St. Thomas ’ s hospital, then recently erected.",passive,0
"You were caught by our men stealing on our land, and you ought to have begged.",passive,0
"The safety of the saint is represented by it, and the progress of humanity is dependent upon it.",passive,0
"The character of the lands in the public domain is decided by the Surveyors who execute contracts from the general land office for Subdividing or Staking the country off into townships and sections, according to our American system.",passive,0
The vicious steer was held by the ropes until the company of players had left the scene.,passive,0
"As the material was removed from the pit, the adjoining claims were separated from each other by high vertical walls.",passive,0
"Limerick was fortified by walls, batteries, and ramparts.",passive,0
"Its two central terminals which connect directly with the line wires, are joined together by a conductor, and from this point one wire is led off.",passive,0
"At any rate, if such was his intention, it was frustrated by the intervention of Russia and of great Britain.",passive,0
"For the head of the child, my Foster-Brother, was brought to him by the Eunuch as he sat in his Palace of marble at Alexandria, flushed with Cyprian wine, and played upon the flute before his women.",passive,0
They were joined by a great number of French knights and Men-At-Arms.,passive,0
The efficacy of simple forces such as these can be increased in infinite diversity by the “ construction of the apparatus ” in which they operate.,passive,0
"The walk was made disagreeable by heavy showers of rain, and terrific Gales of wind.",passive,0
The effective address of an operand is indicated by Z . Z may be equal to Y or it may be Y as modified by deferring or by indexing.,passive,0
Young Wilders was Idolised by the men.,passive,0
"So much time had been taken by the collecting and descriptions of articles made of birch bark, that it was noon before anyone dreamed it was more than ten O ’ clock.",passive,0
"As to them, of course the main argument is made by the producer, the author, or artist.",passive,0
Sometimes torture was aggravated by every sort of invention.,passive,0
"It was ordered by Cosimo Dei Medici, and painted about 1441.",passive,0
"Of low stature, with small heads and narrow chests, they were further distinguished from the comfortable classes by a multitude of physiological anomalies, and, in particular, by a common want of symmetry between the head and the limbs.",passive,0
And the strength of this centralizing tendency was further enhanced by the military character of the government which was necessitated by perpetual frontier warfare against the barbarians.,passive,0
Our preparations were delayed by Aunt Judy falling sick of swamp fever.,passive,0
"Dr. G. E. Morrison was injured by the same volley, and Colonel Shiba, who was with them, narrowly escaped, several bullets passing through his clothing.",passive,0
"Although railroad building stimulated prices and gave activity to business men, the flush times were followed by depression.",passive,0
He was cut short by Satan ’ s voice calling him to come below.,passive,0
The example of simplicity set by Queen min is followed by almost none of the Korean women who can afford to do otherwise.,passive,0
"An Anticlinal fold is attacked by erosion as soon as it begins to rise above the original level, and the higher it is Uplifted, and the stronger are its slopes",passive,0
"In Saxon times it was fortified by a ditch and a rampart which were destroyed by the Danes, but the fortifications were renewed in the time of King John, when a wall was built round the town with four gates which took their names from the points of the compass.",passive,0
"A very high Front-Sight, which is necessary for the large charges, is considered Unsymmetrical by manufacturers, and until some ingenious person Devises a means of raising and lowering the Front-Sight of a revolver, the person who desires to shoot several kinds of ammunition accurately in one revolver, and at various distances, must carry about with him several Front-Sights of various heights which will interchange.",passive,0
"He was informed by the Lift-Boy that his cricket had been sadly missed during the later half of the season, and Mr Stevens literally leapt from his desk to shake him by the hand.",passive,0
No further demands had been made upon the elder Chesters by Mr. Oliver sands.,passive,0
"The Sea-Anemone, which otherwise cannot move, is carried from place to place by the Crab and so may get a larger supply of food, while the Crab is protected from its enemies, the Predaceous fishes, by the stinging threads of the Sea-Anemone, and also perhaps by the concealment of the Shell its presence affords.",passive,0
"But as soon as she tried to speak, she was held back by the thought that if he still cared for her it would be the Basest kind of ingratitude to repulse him again.",passive,0
"The finding of objects hidden in an adjoining room, or upon the person of a spectator in a public hall, or at a distance, are also accomplished by skillful muscle readers, either by clasping the hand of the subject, or one end of a short wire held by him.",passive,0
"Perhaps the most significant research support for this investigation was provided by a local historian and Genealogist, Mrs. Helen Herritt Russell, of Jersey shore.",passive,0
"Perhaps the blood that ran in her veins was stirred by the spirit of Mademoiselle Brun, whose arguments were short and sharp, as became a woman much given to economy in words.",passive,0
"This letter was posted next day by Tommy, with the assistance of shovel, who seems to have been the young gentleman of ladylike manners referred to in the text.",passive,0
The case of this pronoun is determined by its relation to the rest of the Unexpressed clause.,passive,0
"In fact, an example of this action of salt when in solution causing the precipitation of fine suspended Clayey matter, is afforded by the formation of deltas at the mouths of rivers.",passive,0
"The square is surrounded by low Mud-Houses, Fondaks, Cafés, and the like.",passive,0
"When the time comes for taking away the Pontil, it is done by contact with cold water, which causes the glass to contract around the Pontil-End and the Pontil to become detached.",passive,0
"A beautiful, fantastic spectacle was presented by the cliff faces, the rocky ground, and the boulders that choked the entire width of the gorge.",passive,0
"If they came to a first swelling and Suppuration, the patient was saved by this kind and natural discharge of the morbid humour.",passive,0
"The stock of Lowden, PATON a Co., wholesale Druggist ’ s Sundries men, was sold by auction at their warehouse, front St., Toronto, on July 24 and 25.",passive,0
"The importance of advertising is demonstrated by an experience which the city of Chicago had on Wednesday, March 2, 1911.",passive,0
"Suddenly his look was attracted by the bright Colours of a cluster of small apples which hung from the branches of certain shrubs, growing in hundreds at the foot of the dunes.",passive,0
"The ancient crone was replaced by a brisk servant and a gardener, and Jeremy enjoyed creature comforts undreamed of.",passive,0
"The following details of weight, measurement, etc., of the Gannet were supplied by an adult specimen which I Dissected during the winter of 1869.",passive,0
"Great numbers of the incompetent, vicious, idle, deformed, or Starved-Brain class have been poured into this country by immigration during the last fifty years, and have filled our slums and tenement houses, our hospitals, Asylums, Alms-Houses, and jails to overflowing.",passive,0
The bridges which intersected the Dike had been removed by order of the Emperor.,passive,0
For certain other scenes the dialogue may be prepared by groups of two or more children working apart from the class.,passive,0
The danger attaching to the capture of the Petrel in its rocky haunts in the Hebrides is thus vividly described by Mr. Drosier.,passive,0
The Mount of Inkermann and the District thereof was held by the second division under general Pennefeather.,passive,0
The effect of this Freshly-Important ridicule on the sensitive mind of Cass might have been Foretold by blazing Star had it ever taken that Sensitiveness into consideration.,passive,0
The office is headed by a Commissioner and a deputy Commissioner.,passive,0
Additional confusion was caused by the immigration of Bedawìn tribes.,passive,0
The bending rolls are driven by a 20 Horse-Power motor.,passive,0
"Immediately afterwards he was also selected by Congress to draft the instructions which were to be sent to Franklin, the American Minister at the court of Versailles.",passive,0
"The perfect arrangement of parts that work together must have been planned by a living being of infinite wisdom, knowledge, and power.",passive,0
"The Constitution of the school was materially altered by the results of the endowed schools act, for it was originally founded simply as a free grammar school for Repton and Etwall.",passive,0
"He was called away by death when only Twenty-seven, leaving behind the memory of not one evil deed to soil the glory of his fair name, although continually placed in trying and dangerous positions of strife, rivalry, envy and rebellion.",passive,0
"The spectacle was concluded by a piece written by Eugene Scribe, the famous French Librettist, in celebration of the founding of the Museum.",passive,0
This scene is reported neither by Celano nor by St. Bonaventura.,passive,0
"It is made one parish, by the name of Saint Andrew.",passive,0
"In 1866 a very thorough restoration was undertaken by Sir G. Scott, which practically amounted to a rebuilding.",passive,0
"She was wakened by a lamp, and her darkness was all Inflammable to it.",passive,0
The ten days of his absence had been passed by Yeh in a fever.,passive,0
"These books are written by scholars of repute, who combine knowledge and literary skill with the power of popular presentation.",passive,0
After giving their names they were allowed by the guard to cross the bridge.,passive,0
"Already Pinar del Rio was overrun by bands of Cuban irregulars, who destroyed the cane fields of Spanish loyalists and ravaged the tobacco plantations of the famous Vuelta Abajo.",passive,0
"Poor Joseph Bertha, who tells the affecting and exciting story, is snatched away from his betrothed and his peaceful trade by the conscription, and his individual experiences in the campaign are as interesting, from the point of view of romance, as their representative nature and his shrewd and simple reflections upon them are historically and Philanthropically suggestive.",passive,0
"My privileges have been restored by our new Inspector, a very kindly man.",passive,0
"The character and quantity of the said De-Naturing material and the conditions upon which said alcohol may be withdrawn free of tax shall be prescribed by the Commissioner of Internal Revenue, who shall, with the approval of the Secretary of the Treasury, make all necessary regulations for carrying into effect the provisions of this Act.",passive,0
The metal is prepared by the same method used in the preparation of sodium.,passive,0
"Expiation, or Atonement, was no longer accomplished by the exact performance of certain ceremonies pleasing to the gods and required by a sacred code like a penalty for damages, but by Privation and personal suffering.",passive,0
"The ports, with the exception of the expansion interface port, are also covered by removable doors.",passive,0
The squalor of slavery is succeeded by the little Adornments of ownership.,passive,0
Through Newport communication was obtained with Covington by a circuitous route.,passive,0
When a community is visited by a prophet it is known by that community that a prophet has been among them.,passive,0
"He was succeeded by others, men and women of exalted rank, many of them seeming oddly familiar to Ivan, who sat entranced, watching and wondering at the vividness of the dream.",passive,0
"Having spent a full quarter of an hour in Abstractedly gazing at this scene, I was called to reality by the opening of the room door, and a strange voice repeating my name.",passive,0
Caterpillars are butchered by flying insects with jaws extended for that sole purpose of slaughter.,passive,0
All the way from Dunkirk I had been struck by the character of the land.,passive,0
Two separate manoeuvres were tried by the Turks to break our line.,passive,0
"A few years later these rooms were Tenanted by the revels office, under the Mastership of Sir Thomas Cawarden, continuing in use until 1560, when the offices were removed to St. John ’ s, Jerusalem.",passive,0
"As they got outside, the mounted police were surrounded by Noddy and his cronies, eager to learn what had taken place in the Airship.",passive,0
"Shortly before noon a step was taken by Buller, who was four miles away on Mount Alice, which enlarged the area of the fog of war and brought Spion Kop within its chilling grasp.",passive,0
From this shameful disaster Rodney was saved by the magnanimity of old Maréchal Biron.,passive,0
"Accordingly, at half-past one O ’ clock, the doctor was roused by a knocking at his Chamber-Door, outside which he presently found his professor of mathematics, bruised, muddy, and apparently Inebriated.",passive,0
In 1854 this cumbersome method was superseded by the railway over the mountain by way of Gallitzin.,passive,0
Their voices were covered by the noise of a dispute which had arisen among the Bridge-Players.,passive,0
"The entrance to the Carlotta arch is protected by a wire railing, about 35 feet by 8 or 10 feet.",passive,0
"The work was carried on by his immediate successors, doubtless sadly hindered by the turbulent state of the times.",passive,0
"“ a bird is guided by keen eyesight, but also apparently by instinct . ”",passive,0
The illusion is further heightened by the way in which the horses ’ manes are tossed about.,passive,0
"The cargo is put in by Chinese Coolies, and then the vessel returns to callao for a clearance, also to pay a certain amount per ton.",passive,0
"Those of the party of attackers yet alive but seriously hurt were being treated at camp by Dr. Hosmer, while the young engineers, armed and eager, were scouring the mountain side for the few Mexicans who had got away.",passive,0
For then the weeds and grasses had all been bleached by the fall frosts.,passive,0
"It was twice reprinted in the fifteenth century by Richard Pynson at London, and these two reprints are even Rarer than the original, one copy of each being known, and both of them imperfect.",passive,0
"However, it has been accepted by the jury.",passive,0
"Light is transmitted by waves, similar in some ways to waves in water, the light waves being disturbances of the Light-Bearing ether, an invisible, imponderable substance of zero density and infinite elasticity, which pervades all matter.",passive,0
Mckinley was driven by the opposition to defend the gold standard with increasing intensity.,passive,0
"True, the matter had been settled by the trustees of the convent of St. Jürgen, in a manner particularly favorable to Sellien.",passive,0
"Upon the company being organized, a committee was appointed by the county court to purchase uniforms and blankets.",passive,0
"No, it is owned by the same people who are coming rapidly to own the United States.",passive,0
"The illusion was even heightened by the fact that their son was to be in the apartment all summer, and it would not be so much shut up as usual.",passive,0
"The song was accompanied by a sound of dull blows, as though hands were beating and shaping up some large Unresisting object.",passive,0
"Their old quarters, naturally, had long been appropriated by other troops, and the officers had some difficulty in recovering their kits.",passive,0
This volume is also distributed free by the Commission.,passive,0
"For, the first of the Golden statues had been Plundered from Bhikshu Sali Suka by the Hiong-Un robbers and melted, during the days of Dharmasoka, who had sent missionaries beyond Nepaul.",passive,0
A little book store and Postoffice was conducted by students in one of the University buildings.,passive,0
"The poetry of the Tuscan school, the works of Dante, Ariosto, Boccio and Petrarch, have never yet been Excelled by four succeeding centuries of genius and literature.",passive,0
Then Lecturers and special preachers were frequently appointed by corporations or rich private individuals.,passive,0
"These very just remarks are made by Mr. Seeley in a new book which everybody has been reading, and which is an extremely interesting example of that Union of politics with history which its author regards as so useful or even indispensable for the successful prosecution of either history or politics.",passive,0
"It was conquered by Úlú-Beg the Lord of Kastemúní, and again in the year 796 by Ilderím.",passive,0
"Their feelings were so deeply wounded by our attempts to refuse this delicacy that we accepted and actually ate them, to the great satisfaction of the Songless rogues who stood over us.",passive,0
Candles were lit on a little black table by her sofa and the fire was red deep in its cavernous setting.,passive,0
All dispute about her firm conviction on this point may be set at rest by the following extracts from letters to Mr. Atkinson.,passive,0
"The Permutation code, where combinations of five plus and minus pulses will give thirty-two selective positions, was suggested as far back as 1833 by gauss and Weber . Whitehouse, in 1854, and Barnett, in 1860, experimented further, using the Permutation code to operate a recording mechanism.",passive,0
The theoretical views of the decorator have been abundantly justified by the practical effect.,passive,0
The native quarter was generally inhabited by several hundred Negroes and Mulattoes.,passive,0
"On the 18th of June, 1812, an act was passed by Congress declaring war against great Britain.",passive,0
"The new state, the Forty-Seventh, was formally proclaimed by the President in 1908.",passive,0
"For the parched soil, whose Life-Blood has been drained by the HEATS of the summer solstice, whose Plant-Life is burnt up, has remained panting all the autumn through for that precious moisture that still comes not.",passive,0
"The man who wrote “ America ” the beautiful hymn, “ America, ” our national anthem, which is loved and sung all over our land, and all over the world wherever the stars and stripes is honored, was composed by Dr. Samuel Francis Smith.",passive,0
"Exactly the same statement is made by Piny, who adds that if you draw a circle with an ash rod around the spot of ground on which a snake is lying, the animal must die of starvation, being as Effectually imprisoned as Ugolino in the dungeon at Pisa.",passive,0
"It was proved not by ecclesiastical Pedigrees, but by personal experience and responsive conduct.",passive,0
"Perhaps they are intimidated by the extreme antiquity of all things, and dread letting loose the floodgates of garrulous memory.",passive,0
Genius could be crowded out by weeds like other flowering things.,passive,0
The more serious aspect will be written by others.,passive,0
"This pigment, the so-called Malarial pigment or Melanin, had been recognized by Virchow and others about the middle of the nineteenth century as a characteristic product in the blood of Malarial patients.",passive,0
Neale was obsessed by a profound emotion.,passive,0
"In the composition of this he was assisted by Madison, Hamilton, and Jay.",passive,0
I was taken by surprise.,passive,0
The lessons of the closed classroom must never be consciously known by the individual.,passive,0
"Yet, even then, all this harmony would be occasionally disturbed by a sudden outbreak on their part resulting in a dreadful massacre which, in its turn, resulted in a massacre on the part of the colonists in retaliation.",passive,0
The letters of naval officers are often headed by a Medallion on which a Roman galley figures conspicuously.,passive,0
The methods used are determined by the metals and the proportions of these present in the ore or alloy.,passive,0
Because he is guided by a minister.,passive,0
"These later acts of Imperial duty are not performed by Anglicised Frenchmen, for the Pioneer race of Quebec are still a people apart in the great Dominion so far as their civic and social, their literary and domestic life are concerned.",passive,0
When he called the attention of the House of Commons to the question of the Slave-Trade in 1788 he was met by the most determined opposition.,passive,0
He was followed by Mr. Wickham and Mr. Randolph for the accused.,passive,0
"Here I was met by a Collier, chartered in Cardiff under sealed orders, and am at present completing the Coaling of my squadron.",passive,0
"If more brutality than the case demanded was exercised, it was rebuked by the mounted Indians who soon afterwards brought in seven prisoners from the woods where an escape had been attempted.",passive,0
"On the East Coast the Cromer forest series is succeeded by the Cromer till, and in Yorkshire the basement clay occupies a similar position with regard to the overlying Glacial accumulations to that of the Cromer till.",passive,0
American Buttonball or Sycamore trees are distinguished by rough balls which remain hanging on long stems throughout the winter.,passive,0
"That it is now completely dominated by the deluded, Impure, and poisonous ideas of an acknowledged sex pervert, to whom this unhappy and misguided woman believes and openly declares herself to be bound by Indissoluble and Age-Long ties.",passive,0
"Bedelia had been considerably shaken by her sickness and now, scared out of all her impudence by the queer thing that she felt moving under her feet, she uttered a shrill squawk and fled Precipitately from the attic.",passive,0
The rules of procedure of the EMI shall be adopted by the Council of the EMI.,passive,0
In a third group the Speaker energetically denies the interpretation of the interfering intention.,active,1
"This remarkable discovery not unnaturally has stimulated a number of interesting investigations, and researches on the properties inherent in the gall of healthy animals of various kinds have been recently carried out by Dr. Neufeld, of the Institute for infectious diseases in Berlin, which are, however, of a too technical nature to deal with here.",active,1
Practice may correct any failing of this nature.,active,1
The thought that these new parts fall short of expectation somewhat dashes my satisfaction.,active,1
"Masséna ’ s Famished troops, who found it not entirely destitute of eatables immediately occupied the place, as seemed only too probable judging by previous experience, although much of the food had been destroyed by Wellington ’ s orders.",active,1
A milder name the revolt against death hardly can call the earliest form taken by the instinct of self - preservation and than swaggering.,active,1
The fact that intending Emigrants in those regions were waiting for favorable news from their relatives and friends who had gone the preceding year may explain the lull in 1840.,active,1
"On the 22nd of last month many persons at Büderich, a village between Unna and Werl saw a surprising prodigy of nature.",active,1
"This precaution, however, not dispossessed the children, finding Ingress and Egress through the window.",active,1
"For instance, an old Prospector who had struck good gold in the Reef at a point some distance to the east of what had been considered the true course taught a lesson in tracing the Lode in a grass covered country many years ago me.",active,1
"In this region Joshua, had led them Moses being only permitted to catch a distant glimpse of the promised land.",active,1
"If, on the other hand, it is necessary to make communications over greater distances or longer periods of time, more permanent forms must replace sound signs.",active,1
Their contempt only matches the disregard of the people for bodily Cleanliness for those elaborate Sanitary arrangements which in most European countries have done so much to make it possible for us miserable mortals to forget the humiliating physical necessities of our daily lives.,active,1
"The Deity, according to one popular legend, commissioned the Redbreast to carry a drop of water to the souls of Unbaptized infants in hell, and its breast was singed in piercing the flames.",active,1
A jolly laugh that rang out just as he reached the steps leading up to the veranda further reassured him.,active,1
"Two or three screen - doors, completely screened in, enter every bachelor quarters on the Isthmus, none of which is or can be locked.",active,1
Two police - lanterns vaguely lit it.,active,1
Russian diplomacy frustrated all these schemes.,active,1
In 1429 the Hussites besieged the town of Budissin.,active,1
“ the accidents of travel have delayed me.,active,1
For the acts of his Consulship the Tribunes M. Duillius and C. Sicinius brought to trial him.,active,1
Similar action in all States where the established church held had followed Disestablishment by statute in Virginia.,active,1
"A few people thus test each social experiment, given wide publicity, that it may be observed and discussed by the bulk of the citizens before the public prudently makes up its mind whether or not it is wise to incorporate it into the functions of government.",active,1
"For, on account of false notions of the strengthening effect of meat, children use young and old, and too much meat, and this is harmful.",active,1
A genuine impulse of the heart has called here us.,active,1
His pallor and his gentleness only discloses him.,active,1
"The grey Wearies the eye of the traveller monotony of these arid mountains and desert Tablelands, and his feet are cut and bruised by the sharp stones over which he has painfully to pick his steps.",active,1
"A series of electrical Concussions, in which Volleys of Hailstones were discharged from the cloud - batteries above produced this.",active,1
"His death broke the Triumvirate of the reign of terror and that of Marat, who had fallen under the avenging knife of Charlotte Corday in July, 1793.",active,1
Their gratuitous ugliness still can distinguish most of the dwellings built during this era.,active,1
"If nothing transpired during the next eight and forty hours, the parish authorities would bury the corpse.",active,1
"Charlemagne wisely utilized two very important influences namely, the political ideas of the Teutons, and the adhering power of the Christian church in his work of civilization,.",active,1
"Every Unprejudiced mind immediately will admit it, that the salaries of the deputy - Commissaries should be increased, when the circumstances under which them are placed are duly considered.",active,1
"His ancient Butler followed him, bearing a tray filled with drinks.",active,1
A machine - gun company of the 25th division reinforced during the night these.,active,1
"In those days the language often puzzled us, and in trying to make ourselves understood, were forced to resort to a great variety of Expedients.",active,1
Two men overheard the interview in an adjoining office.,active,1
"Ecclesiastical form never had married the consular pair, and many have since suggested that it was a discontented husband who had spoken in the manifest Partiality for easy divorce which Bonaparte displayed in discussing the civil code.",active,1
"The post office in London discovered it, and they ’ ve returned it for inquiries.",active,1
"Two Greeks, who, taking a very large kettle suspended by ropes with the mouth downward, fixed planks in it, on which they placed themselves, and made the experiment with a lighted candle gradually descended to a considerable depth.",active,1
"The old sympathetic magic view that woman could be contaminated by the touch of any other man than her husband, for the principle of Telegony influenced even science, that the father of one child could pass on his characteristics to offspring by other fathers, lingered in biological teaching until the very recent discoveries of the physical basis of heredity in the Chromosomes.",active,1
"The very highest and purest motives actuated you, that I am well aware.",active,1
"In fact, a slow Bowler for a Batsman to possess may take every fault that it is possible of advantage to a much greater extent than by one of great pace.",active,1
"Her aunt, who held a small package in her hand opened it, and spoke thickly, with her mouth full of Hairpins.",active,1
"A projecting platform of reddish or yellow material, rich in specular iron marks this level apparently part of the frothy Scum which formed on the surface of the lava and adhered to the side of the Basin at the moment of its being emptied,.",active,1
"Reason of the one central theme yet vitally relates these four dramas, each a separate unit perfect in itself and differing widely in treatment,, wrought out with rich imagery and with compelling dramatic power.",active,1
"But rites and ceremonies, of which prayer is always foremost take their place.",active,1
"S. von Phul, who covered the distance of 550 miles in 40 hours 40 minutes won the race.",active,1
"From this last an acid may precipitate them, indicating that them are held in solution by an alkali.",active,1
All who know you notes your absence.,active,1
Practice must acquire the art.,active,1
"In this case a snake, which was coiled up in his bed, had bitten in the forehead the man as he was placing his head on the pillow.",active,1
So far college professors have made these examinations.,active,1
"Mr. H. H. Baker filled his office in Yarmouth, on May 13th.",active,1
The state will choose artists and supported by the state.,active,1
The Japanese much seek after the Ainus as wives.,active,1
"Also when one is not able to attend a reception or an afternoon tea, mail may send cards, although it is better to send them by messenger, to arrive on the day of the entertainment.",active,1
These severe and careful methods should train the mind until Exactness of expression becomes a second nature.,active,1
"The storm all shook up me, and had a Splittin ’ headache.",active,1
"In this situation the late General Andrew Lewis found them, in the year 1751.",active,1
Our artillery Disperses a large party of Germans advancing from the direction of Courcelette.,active,1
Her teachers gradually will induct into her life - tasks the modern girl.,active,1
"An old gentleman named Dean, who was a retired farmer, and an enterprising auctioneer named Dowse, who kept the “ Greyhound set up without the smallest authority about 1845 or 1846 it . ”",active,1
Business men through Galveston received the news that the roads had declared readiness to accept freight for Galveston and as tidings of great joy.,active,1
"Pollard and Associates also is conducting studies at Pennsylvania state University in an attempt to formulate a theoretical basis for the description of the processes of synthesis, growth, division, and differentiation of the living cell.",active,1
A well - known Finnish Sympathizer then carries to its close the story.,active,1
"The inferior Ovary noticeably distinguishes from the Lily family this family, and from the Amaryllis family by the three stamens.",active,1
"Mostly Anglo - Egyptian civilians have flung at this first series of fights on the canal, a great deal of criticism.",active,1
An atmosphere which was Surcharged with dissension really precipitated these little rows.,active,1
Means of intake pipes obtained from Lake Michigan the water supply of Chicago and pumped to various parts of the city.,active,1
Your votes shall govern us.,active,1
The victorious leaders not even received his ambassadors to the Muscovites.,active,1
"The roots tied fast it, and then they lowered it into the opening, all taking hold of the other end, so that it might not slip from them.",active,1
"Compressed air, Wauna said which could be obtained whenever we needed a new supply at any village or country seat propelled it.",active,1
The hand of nature guards all the inner processes of life.,active,1
"The darkness shrouded all details, but Whoever that horseman was, he was in a hurry.",active,1
"The English warden the main facts of which, however, admits this plausible story,, did not go far to pacify the Queen of England.",active,1
The sun deeply tanned her.,active,1
"Certainly, means of cheap entertainments may do a great deal, as you say, Lord Illingworth.",active,1
"Ah, but Incendiary literature Wasfiring it.",active,1
A helmet covered with a cloth and rising to a point tops it.,active,1
"The United States Department of Agriculture has made a study of this subject, and various recommendations have been published with a view to preventing the occurrence of sparks in the neighborhood of these dangerous dusts.",active,1
"Diet, water, exercise, and habit best can regulate the bowels.",active,1
"A group of terrified men and women surrounded Carna, who, herself Undismayed amidst all the tumult,, stood facing him.",active,1
The gold hunters gave the name of the father of Yellowhammer him in accordance with their popular system of nomenclature.,active,1
Originality attracts me.,active,1
That propaganda not fooled the workers then.,active,1
"A section of dismounted cavalry who, however, were held up by machine - gun fire until American machine guns came into action Frontally attacked this post.",active,1
But ever since the convention of Peking in 1860 indirect and unobtrusive means to assume the Protectorate over native Christians as well have sought it.,active,1
"From Korat the prosaic means of a railway to the perplexing city of Bangkok speedily conveyed me, with its curious medley of East and West, old and new, its electric Trams, its Royal white elephants, its gilded pagodas and state umbrellas, and its forlorn collection of European legations.",active,1
The idea of making in a reasonable manner the alteration which the ancient Egyptians had done badly in making their seven - palm Cubit out of simple proportion to the common Cubit probably inspired the Caliph.,active,1
The discoveries of science have benefited every branch of human industry.,active,1
"At this conference, which the German Emperor stated in precise terms to have been called in view of the problems raised by international competition, the delegates of the different States, including employment in mines, Sunday work, child labour, the employment of women and young persons, and administrative measures discussed a wide range of subjects.",active,1
"For some obscure reason, too, the artist intends the Soldan with his green face and his red beard to be alive.",active,1
"Telegraph men long will remember the name of Orrin S. wood as the first Telegraphist on the continent of America, a distinction worthy of record in the annals of telegraphy, and is the oldest Telegraph man living at the present time in America.",active,1
"Young scholars, who Pelted with carrots and turnips the Mayor, recorder, and town clerk, as well as Colonel Upton and his troopers disturbed the ceremony.",active,1
"The editor, Thomas hull, signs the preface and dated London, Dec. 18, 1777.",active,1
Delbœuf Isogeneity calls this property of space.,active,1
One of the former followed each of the latter.,active,1
Accumulation of Scurf has caused many explosions of boilers.,active,1
"Lyell and many subsequent geologists supposed this to indicate part of an old course of the St. Lawrence, which had afterwards been blocked up by Glacial drifts.",active,1
The Inky pall of night covered the little village of Edgewater.,active,1
All ancient Heralds state this lady Percy to have died childless.,active,1
"In 1456, lightning struck the lofty spire, and one hundred feet fell upon the South aisle.",active,1
"Sir Edmund Monson, who also retired from age succeeded him, and the present occupant is the right HON.",active,1
"The Gibbons and Macaulays who Moulded themselves upon Cicero and Livy maintained, until a late era in our own English literature, it.",active,1
A. P. Hill particularly complimented them.,active,1
This conference of the debt and duty reminds us we owe to the society under whose auspices it meets.,active,1
The government opposed them from without and by many of the Orthodox Jews from within.,active,1
"God openly wrought ours, with his high hand and Outstretched arm.",active,1
"A fire was soon kindled in the centre of the platform, Lewis collected more wreckage in the boat, and either heaped on the blaze or piled around it to dry.",active,1
"Miss Barbour, the drill mistress carefully had trained them, and went through their parts with a Joyousness reminiscent of the golden age.",active,1
At the very beginning of his career Washington Irving complimented him on his good luck.,active,1
"But memories of recent defeat not held in check the Southwestern Indians, and them were alarmed by the encroachments of the whites.",active,1
But the corresponding impulse of selfishness 63 Counterbalances this and this impulse of sympathy itself is of very limited power 63,active,1
"The Russian emissaries fanned the revolt, and it spread to Servia and Montenegro.",active,1
His appointment as a cardinal recognized in 1879 his services to the Catholic Church.,active,1
"A vision of home - coming for good, so vivid and alluring that it blots out nearly every other consideration obsesses the mind of the soldier.",active,1
The calculations of the Committee on the underground waters of the Permian and new red Sandstones show the vast amount of water circulating through the solid earth.,active,1
"The downfall swiftly followed the luxury of late Minoan II under Akhenaten, so in Crete a similar development in all the comforts and luxuries of civilized life.",active,1
A notable flat now marks the former site of the Lake.,active,1
The Argentine sculptor Matteo Alonso designed it.,active,1
"At last the English guards and other foot, who keep firing on they and Smiting them to smaller and smaller numbers surround them.",active,1
"Still the fact that he has to work in constant association with free workmen partially tempers his evil state, and he seems to be treated with a moderate amount of consideration and good camaraderie.",active,1
"“ water and by blood has tested fire, them.",active,1
"At the end of the corridor, another door blocked their path.",active,1
"The Jews took me prisoner, though through no fault of mine . ”",active,1
"A generating plant at both points and transmission lines makes energy from both these falls at a single sub - station in Manchester, N. H., available thence to that city.",active,1
The mother plainly feels the movements of the Foetus.,active,1
The treatment which it received made the folly of this Overture manifest.,active,1
"The Clearest rivers watered its lovely valleys, and in the grandeur of its mountains, and the beauty of its Plains, by no other country under heaven could it be rivalled.",active,1
"A colony of Cluniac monks from Shropshire Tenanted the Abbey, founded by Walter, the first of the Stuarts, in 1164,.",active,1
The following observations indicate variations in parental display.,active,1
"While so doing, hundreds shot down them, but still they pressed on.",active,1
Contact with the world will knock off these little Spines.,active,1
Their separation from the ancient philosophy and their exclusion of authority rendered this necessary.,active,1
"Nervousness followed astonishment, and then came the struggle.",active,1
Of course my fall extinguished my taper.,active,1
"The first of the Boston readings inaugurated them on Monday, the 2ND of December, 1867.",active,1
The food she had put out for they had attracted them.,active,1
The painters of Venice well received him.,active,1
A new one replaces him during the next.,active,1
"No fanatical zeal impels me, and have no creed or cult of my own to vindicate.",active,1
"A loose Louver, which is placed all along the ridge will hide this, so that the outline of the roof will appear straight and horizontal.",active,1
Two natural channels pierced the long spit of land which separated this sheet of water from the sea.,active,1
Religion takes henceforth the place of philosophy.,active,1
"Meantime that of Jemappes had followed the battle of Valmy, fought November 6.",active,1
"The Viceroy, the duke of Alcalá met this, by threatening any Bishop who did so with summary imprisonment.",active,1
Her words fairly maddened Colonel Carlyle.,active,1
The lottery affords another Roman picture us.,active,1
"It thrilled me, though I ought to have had sense enough to know what would happen.",active,1
Time has proved this policy to be the true one.,active,1
"But the Russian priests, who, with their natural proneness to symbolism, will explain that these onion domes are in reality modelled on rosebuds, thus typifying the embryo church on earth, destined to blossom hereafter in Heaven conceal this point.",active,1
